travel_id,name,season,nature,vibe,target,fee,parking,address,open_time,latitude,longitude,full_address,short_description,row_number,matched_cloud_name,image_count,image_urls,match_score,match_method,reason
275,오장폭포,"봄, 여름, 겨울, 사계절","산, 계곡, 절",경치,연인,무료,가능,강원특별자치도 정선군 여량면 구절리,상시 개방,37.53425222,128.7574276,강원특별자치도 정선군 여량면 구절리,"오장폭포는 강원특별자치도 정선군 여량면 구절리 있는 인공폭포이다. 강원도 정선군 높이 1,332m의 노추산 남서쪽 줄기인 오장산에서 발원한 물로 조성되었다. 규모는 경사길은 209m이고 수직 높이는 127m로 전국에서 가장 큰 규모이다. 오장폭포의 계곡물은 노추산의 수려한 계곡을 가르고 송천으로 떨어져 내린다. 길고 장엄한 폭포가 눈길을 사로잡는다. 폭포 ",275,오장폭포,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760799755/%EC%98%A4%EC%9E%A5%ED%8F%AD%ED%8F%AC_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_dknt7a.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760799752/%EC%98%A4%EC%9E%A5%ED%8F%AD%ED%8F%AC_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_ezr6rv.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760799749/%EC%98%A4%EC%9E%A5%ED%8F%AD%ED%8F%AC_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_etbues.jpg",1,exact,
276,소양정,사계절,산,"역사, 경치",연인,무료,불가능,강원특별자치도 춘천시 소양정길42번길 24(소양로1가),상시 개방,37.89213294,127.7315097,강원특별자치도 춘천시 소양정길42번길 24(소양로1가),"봉의산 기슭에 자리한 소양정은 삼국 시대에 세워진 정자이다. 처음에는 ‘이요루’라고 불렸으나 조선 순종 때 부사 윤왕국이 ‘소양정’으로 이름을 바꾸었다. 원래 위치는 지금보다 아래쪽인 소양강 남안이었다. 조선 선조 38년(1605) 홍수로 소실되었고, 광해군 2년(1610) 부사 윤희당이 다시 지었다. 인조 25년(1647)에는 부사 엄황이 중수하는 등 여",276,소양정,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798035/%EC%86%8C%EC%96%91%EC%A0%95_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_ohtvpi.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798031/%EC%86%8C%EC%96%91%EC%A0%95_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_tvz7eq.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798028/%EC%86%8C%EC%96%91%EC%A0%95_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_iftsbn.jpg",1,exact,
277,조규승가옥,사계절,"문화재, 마을, 도시","역사, 조용한, 경치",연인,무료,가능,강원특별자치도 양양군 현남면 개매길 215-5,상시 개방,37.94419938,128.7653421,강원특별자치도 양양군 현남면 개매길 215-5,"조규승 가옥은 강원특별자치도 양구군 포매리 마을에 위치한 고택으로, 백로와 왜가리의 집단 서식지 인근에 자리하고 있다. 담장이 없고 집 주변을 대나무와 소나무가 감싸고 있어 자연스럽고 개방적인 분위기를 자아낸다. 이 가옥은 현 소유자의 10대 조상이 건립한 것으로, 약 300년 전 지어진 것으로 추정된다. 안채는 정면 5칸, 측면 2칸 규모로 구성되어 있으",277,조규승가옥,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800988/%EC%A1%B0%EA%B7%9C%EC%8A%B9%EA%B0%80%EC%98%A5_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_queeqy.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800984/%EC%A1%B0%EA%B7%9C%EC%8A%B9%EA%B0%80%EC%98%A5_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_ggo2i5.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800981/%EC%A1%B0%EA%B7%9C%EC%8A%B9%EA%B0%80%EC%98%A5_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_ovicbe.jpg",1,exact,
278,강릉안반데기관광농원,사계절,"산, 숲, 공원","액티비티, 힐링",연인,정보없음,"가능 (소형차 30대, 대형차 3대)",강원특별자치도 강릉시 안반데기1길 203,"09:00~유동적인 마감<br>
※ 정확한 이용시간은 전화 문의 요망",37.60879327,128.7400519,강원특별자치도 강릉시 안반데기1길 203,"강릉안반데기관광농원은 강원도 강릉시에 있는 민간정원이다. 이곳은 해발 1,100m 구름위의 땅 안반데기에 위치한 강원도 민간정원 제2호로, 산나물 채취, 치유숲길 트레킹, 별보기 차박 체험 캠핑 등 자연 속 힐링 프로그램을 제공한다. 무농약 산나물로 만든 장아찌와 다양한 생태체험도 즐길 수 있는 치유형 관광지이다.",278,강릉안반데기관광농원,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760793478/%EA%B0%95%EB%A6%89%EC%95%88%EB%B0%98%EB%8D%B0%EA%B8%B0%EA%B4%80%EA%B4%91%EB%86%8D%EC%9B%90_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_ri02qt.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760793475/%EA%B0%95%EB%A6%89%EC%95%88%EB%B0%98%EB%8D%B0%EA%B8%B0%EA%B4%80%EA%B4%91%EB%86%8D%EC%9B%90_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_h1o7dn.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760793472/%EA%B0%95%EB%A6%89%EC%95%88%EB%B0%98%EB%8D%B0%EA%B8%B0%EA%B4%80%EA%B4%91%EB%86%8D%EC%9B%90_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_eyjplj.jpg",1,exact,
279,금천골 석탄층,사계절,"산, 절","산책, 경치, 역사, 조용한",연인,무료,정보없음,강원특별자치도 태백시 금천길 93-24,상시 개방,37.09881528,128.9969915,강원특별자치도 태백시 금천길 93-24,"1928년 일본인 지질기사에 의해 태백시에 가장 먼저 석탄이 발견된 지역으로 석탄이 지표면에 노출되어 있어 비가 오면 개천물이 검게 되어 거무내 또는 검천이라 불리었다. 금천골 지역은 고생대 석탄기의 만항층, 만항층을 정합으로 덮고 있는 금천층, 금천층을 부정합으로 덮고 있고생대 페름기의 장성층, 장성층을 정합 또는 부정합으로 덮고 있는 함백산층으로 구성되",279,금천골,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760794875/%EA%B8%88%EC%B2%9C%EA%B3%A8_%EC%84%9D%ED%83%84%EC%B8%B5_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_uyyc5g.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760794872/%EA%B8%88%EC%B2%9C%EA%B3%A8_%EC%84%9D%ED%83%84%EC%B8%B5_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_gpwx6h.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760794869/%EA%B8%88%EC%B2%9C%EA%B3%A8_%EC%84%9D%ED%83%84%EC%B8%B5_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_daxtg7.jpg",0.9,contains,
280,유현문화관광지,사계절,,힐링,연인,정보없음,정보없음,강원특별자치도 횡성군 서원면 경강로유현1길 50,"상시 이용 가능, 미사 시간에는 조용히 관람할 것
*풍수원성당 관광객 참여 가능 미사 시간
월요일 07:00, 화~금요일 11:00,
토요일 11:00,19:30 일요일 09:00  /  순례자 미사 11:00",37.53071821,127.8199401,강원특별자치도 횡성군 서원면 경강로유현1길 50,"평화롭고 고즈넉한 풍광에서 한적한 시간을 보내기 좋은 관광지다.
그 중심에는 한국인 신부가 지은 국내 최초의 성당인 풍수원 성당이 자리한다.
빨간 벽돌과 종탑 등 고딕 양식으로 지은 성당 건축물은 시대를 초월해 여전히 아름다운 자태를 뽐낸다.
1801년 신유박해 이후 신자들이 피난처를 찾다 정착한 곳으로 국내의 성지순례지로도 유명하다.
풍수원 성당의 내외부",280,유현문화관광지,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800305/%EC%9C%A0%ED%98%84%EB%AC%B8%ED%99%94%EA%B4%80%EA%B4%91%EC%A7%80_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_zbxzx3.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800302/%EC%9C%A0%ED%98%84%EB%AC%B8%ED%99%94%EA%B4%80%EA%B4%91%EC%A7%80_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_rlg48j.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800297/%EC%9C%A0%ED%98%84%EB%AC%B8%ED%99%94%EA%B4%80%EA%B4%91%EC%A7%80_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_fndtta.jpg",1,exact,
281,원주젊음의광장,사계절,"산, 숲, 공원",산책,가족,정보없음,가능,강원특별자치도 원주시 단구로 170 (명륜동),상시 개방,37.33657359,127.9473953,강원특별자치도 원주시 단구로 170 (명륜동),"젊음의 광장은 원주시 명륜동에 위치한 야외체육공간이다. 젊음의 광장이 있는 명륜동은 1980년 종합운동장 신축을 시작으로 치악체육관, 국민체육센터, 엘리트체육관 등과 더불어  체육·문화시설의 요람이 되었다. 2006년 개장한 젊음의 광장은 접근성이 좋은데다 울창한 수목을 이루고 있어 도심지에선 쉽게 볼 수 없는 도시친화적인 야외 생활체육공간으로 원주시민들에",281,원주젊음의광장,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800150/%EC%9B%90%EC%A3%BC%EC%A0%8A%EC%9D%8C%EC%9D%98%EA%B4%91%EC%9E%A5_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_rchtsy.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800149/%EC%9B%90%EC%A3%BC%EC%A0%8A%EC%9D%8C%EC%9D%98%EA%B4%91%EC%9E%A5_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_gslzjt.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800144/%EC%9B%90%EC%A3%BC%EC%A0%8A%EC%9D%8C%EC%9D%98%EA%B4%91%EC%9E%A5_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_xhhkzm.jpg",1,exact,
282,쏠비치삼척 오션플레이,사계절,"절, 전망대","액티비티, 물놀이",연인,[하이시즌],가능,강원특별자치도 삼척시 수로부인길 453 (갈천동),"- 실내존 09:00~19:00<br>
- 야외존 09:00~18:00",37.47049803,129.1641986,강원특별자치도 삼척시 수로부인길 453 (갈천동),"쏠비치삼척아쿠아월드 오션플레이는 동해의 푸른 전망을 바라보며 물놀이를 즐기는 영동권 최고의 워터파크이다. 4계절 이용이 가능한 오션플레이는 실외존과 실내존으로 나누어져 있다. 실외존에는 워터플렉스, 패밀리풀, 보디 슬라이드, 익스트림리버, 인피니티풀 등이 있고, 실내에는 아쿠아풀, 바데풀, 키즈풀, 체온유지실 등이 운영되고 있다. 유아 케어를 위한 패밀리 ",282,쏠비치삼척,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798627/%EC%8F%A0%EB%B9%84%EC%B9%98%EC%82%BC%EC%B2%99_%EC%98%A4%EC%85%98%ED%94%8C%EB%A0%88%EC%9D%B4_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_w9qh8y.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798622/%EC%8F%A0%EB%B9%84%EC%B9%98%EC%82%BC%EC%B2%99_%EC%98%A4%EC%85%98%ED%94%8C%EB%A0%88%EC%9D%B4_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_se6hyu.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798618/%EC%8F%A0%EB%B9%84%EC%B9%98%EC%82%BC%EC%B2%99_%EC%98%A4%EC%85%98%ED%94%8C%EB%A0%88%EC%9D%B4_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_gexeru.jpg",0.9,contains,
283,닭전 골목,사계절,"산, 도시",역사,연인,정보없음,가능,강원특별자치도 속초시 중앙로147번길 16 (중앙동),점포 별로 상이함,38.20457128,128.5902165,강원특별자치도 속초시 중앙로147번길 16 (중앙동),"속초의 닭전골목은 속초 중앙시장 내에 있는 먹거리 골목으로, 대표적인 먹거리로는 닭강정, 튀김, 오징어순대 등이 있으며, 최근에는 돌돌말이 삼겹살도 등장했다. 각각의 가게마다 튀기는 방법과 재료가 조금씩 달라 고유의 맛을 느낄 수 있다. 특히 다양한 닭강정 가게들이 모여있어 닭강정 특화 거리라 해도 과언이 아니다. 닭강정은 G20정상회의가 열렸을 때 세계 ",283,효자동낭만골목,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760804030/%ED%9A%A8%EC%9E%90%EB%8F%99%EB%82%AD%EB%A7%8C%EA%B3%A8%EB%AA%A9_3_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_uyhcwz.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760804027/%ED%9A%A8%EC%9E%90%EB%8F%99%EB%82%AD%EB%A7%8C%EA%B3%A8%EB%AA%A9_2_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_dzgay7.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760804023/%ED%9A%A8%EC%9E%90%EB%8F%99%EB%82%AD%EB%A7%8C%EA%B3%A8%EB%AA%A9_1_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_fogkb5.jpg",0.9,contains,
284,청초호유원지,"여름, 사계절","산, 바다, 호수, 공원, 마을, 도시",산책,연인,정보없음,가능,강원특별자치도 속초시 철새길 76 (조양동),상시 개방,38.19198934,128.5865589,강원특별자치도 속초시 철새길 76 (조양동),"청초호는 속초시의 중심부에 있는 호수로 자연적으로 형성된 석호이다. 속초시 시가지가 청초호를 중심으로 도넛 모양으로 형성되어 있으며, 청초호는 속초항의 내항 역할을 하고 있다. 청초호 둘레에는 산책길과 체육시설들이 있으며 아바이순대로 유명한 실향민이 모여 살던 아바이마을과도 연결돼있다. 이 외에도 청초호수공원, 속초해수욕장, 속초중앙시장등 다양한 관광명소와",284,청초호,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760801543/%EC%B2%AD%EC%B4%88%ED%98%B8_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_eogrmz.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760801539/%EC%B2%AD%EC%B4%88%ED%98%B8_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_w6eyoc.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760801535/%EC%B2%AD%EC%B4%88%ED%98%B8_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_ynracu.jpg",0.9,contains,
285,간이해변,"여름, 사계절","바다, 마을","경치, 물놀이, 예술/문화, 역사",연인,정보없음,가능,강원특별자치도 속초시 아바이마을1길 86-1 (청호동),상시 개방,38.20418252,128.5946244,강원특별자치도 속초시 아바이마을1길 86-1 (청호동),속초 간이해변은 속초시 아바이마을에 있는 해수욕장이다. 함경도 실향민들이 많이 살고 있다고 해서 아바이마을이 되었는데 아바이란 함경도 사투리로 보통 나이 많은 남성을 뜻한다. 1950년 한국전쟁으로 피난 내려온 함경도 실향민들이 집단으로 정착한 마을이다. 한국전쟁 중 이북에서 내려온 실향민들은 잠시 기다리면 고향에 돌아갈 수 있으리라는 희망을 품고 이곳 모,285,간이해변,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760793118/%EA%B0%84%EC%9D%B4%ED%95%B4%EB%B3%80_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_im03wc.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760793111/%EA%B0%84%EC%9D%B4%ED%95%B4%EB%B3%80_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_qdvnnp.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760793110/%EA%B0%84%EC%9D%B4%ED%95%B4%EB%B3%80_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_c5lq3k.jpg",1,exact,
286,키즈몬 강릉점,"겨울, 사계절",도시,"액티비티, 낚시",가족,정보없음,정보없음,강원특별자치도 강릉시 사임당로 66 (홍제동),10:00~21:00,37.75153749,128.8631975,강원특별자치도 강릉시 사임당로 66 (홍제동),"강릉 대형키즈카페 키즈몬은 300평 규모인데, 입구에 들어서자마자 보이는 간식들은 아이들의 눈을 떼지 못하게 한다. 매장 1층에는 게임기, 낚시놀이, 트램플랜, 유아자동차, 정글짐, 미끄럼틀, 볼풀 등이 있다. 또한 파티룸도 있어 생일파티를 하거나 단체로 올 때 빌릴 수 있다. 트램플린에서는 화면에 노래가 나와 아이들이 좋아하는 곳이다. 키즈몬 입구 왼편에",286,키즈몬,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760802004/%ED%82%A4%EC%A6%88%EB%AA%AC_%EA%B0%95%EB%A6%89%EC%A0%90_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_m76ywq.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760801999/%ED%82%A4%EC%A6%88%EB%AA%AC_%EA%B0%95%EB%A6%89%EC%A0%90_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_ejbx2i.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760801995/%ED%82%A4%EC%A6%88%EB%AA%AC_%EA%B0%95%EB%A6%89%EC%A0%90_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_wc7mhi.jpg",0.9,contains,
287,인제성당,사계절,"산, 문화재, 절","산책, 경치, 역사, 교육, 조용한",연인,무료,가능,강원특별자치도 인제군 인제읍 인제로225번길 12,"[평일미사] <br>
- 월요일 06:00<br>
- 수요일/금요일 10:00<br>
- 화요일/목요일 19:00<br>
[주일미사] <br>
- 토요일 19:00<br>
- 일요일 07:00 / 10:30 / 19:00",38.07170651,128.1742862,강원특별자치도 인제군 인제읍 인제로225번길 12,"인제성당은 인제군에 있는 춘천교구 소속의 가톨릭 천주교회로 2019년 2월 14일에 국가등록문화유산으로 지정된 종교시설이다. 주위에 향교와 개신교 교회, 절이 위치하고 있는 종교 중심지에 자리 잡고 있다. 한국전쟁 이후 미군의 원조를 받아 38선 이북 강원 서북부에 설립된 최초의 성당이다.
휴전 이후 1954년 6월 26일 본당 설립이 이루어졌는데, 전쟁 ",287,인제성당,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800592/%EC%9D%B8%EC%A0%9C%EC%84%B1%EB%8B%B9_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_z6depc.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800588/%EC%9D%B8%EC%A0%9C%EC%84%B1%EB%8B%B9_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_sfebxd.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800584/%EC%9D%B8%EC%A0%9C%EC%84%B1%EB%8B%B9_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_epmnqz.jpg",1,exact,
288,토끼의 숲,사계절,"숲, 공원, 절, 도시",액티비티,가족,[대인 / 소인],가능,강원특별자치도 평창군 대관령면 스포츠파크1길 50,10:00~18:00,37.66583552,128.6800444,강원특별자치도 평창군 대관령면 스포츠파크1길 50,"토끼의 숲은 강원도 평창군 수하리에 위치한 실내와 실외 시설을 갖춘 동물원이다. 숲속의 동화로 운영되었다가 2023년 9월 23일 <토끼의 숲> 이라는 새로운 이름으로 바꾸어 개장했다. 토끼의 숲은 평창 1호, 대관령 최초로 정식 등록된 동물원으로 평창에서는 유일한 실내 동물원이다. 카페와 동물 전시관, 야외전시관, 야외 놀이터, 야외쉼터 등으로 구성되었으",288,효석문학의숲,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760804019/%ED%9A%A8%EC%84%9D%EB%AC%B8%ED%95%99%EC%9D%98%EC%88%B2_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_spjgbr.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760804015/%ED%9A%A8%EC%84%9D%EB%AC%B8%ED%95%99%EC%9D%98%EC%88%B2_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_aaljjl.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760804011/%ED%9A%A8%EC%84%9D%EB%AC%B8%ED%95%99%EC%9D%98%EC%88%B2_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_wyjcpk.jpg",0.9,contains,
289,강릉 메타버스 체험관,사계절,도시,액티비티,연인,[개인],가능 (일반 100대 / 장애인전용 주차 10대  / 전기차 충전소 8대) <br>요금 (무료),강원특별자치도 강릉시 난설헌로 131 (초당동),10:00~18:00 (입장 마감 17:00),37.78797023,128.9065286,강원특별자치도 강릉시 난설헌로 131 (초당동),아름다운 경포호 옆 위치한 강릉 메타버스 체험관은 가상과 현실이 융합된 새로운 차원의 체험 공간이다. 다양한 메타버스 콘텐츠와 VR 기술로 구성된 디지털 세상을 탐험하며 미래 기술의 비전을 직접 체험해 볼 수 있다. 강릉의 자연과 첨단기술이 어우러진 특별한 경험이 가능하다. 여러 체험공간뿐만 아니라 카페테리아도 있어 음료를 마시며 휴식을 취할 수도 있다.,289,황병산사냥민속놀이체험관,1,https://res.cloudinary.com/dmnc24zjf/image/upload/v1760803902/%ED%99%A9%EB%B3%91%EC%82%B0%EC%82%AC%EB%83%A5%EB%AF%BC%EC%86%8D%EB%86%80%EC%9D%B4%EC%B2%B4%ED%97%98%EA%B4%80_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_jrzuny.jpg,0.9,contains,
290,피노키오청소년수련원(피노키오 캠핑장),사계절,"산, 숲, 도시","액티비티, 힐링",가족,정보없음,가능,강원특별자치도 원주시 신림면 소야1길 72,09:00~22:00,37.25748405,128.167725,강원특별자치도 원주시 신림면 소야1길 72,"피노키오 청소년 수련원은 강원도 원주시 황둔면 피노키오 자연휴양림 안에 자리한 수련원이다. 피노키오 자연휴양림은 산림으로 이루어진 곳으로 치악산 줄기에 있어 아름다운 자연환경을 자랑한다. 휴양림 안에는 청소년 수련원, 캠핑장, 카라반 등의 시설이 조성되어 있으며 청소년 수련원은 주로 기업연수, 학교나 교회 수련회, 가족여행 등 단체 방문객을 위한 시설로 운",290,피노키오청소년수련원,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760803060/%ED%94%BC%EB%85%B8%ED%82%A4%EC%98%A4%EC%B2%AD%EC%86%8C%EB%85%84%EC%88%98%EB%A0%A8%EC%9B%90_%ED%94%BC%EB%85%B8%ED%82%A4%EC%98%A4_%EC%BA%A0%ED%95%91%EC%9E%A5__3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_wi6pq3.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760803056/%ED%94%BC%EB%85%B8%ED%82%A4%EC%98%A4%EC%B2%AD%EC%86%8C%EB%85%84%EC%88%98%EB%A0%A8%EC%9B%90_%ED%94%BC%EB%85%B8%ED%82%A4%EC%98%A4_%EC%BA%A0%ED%95%91%EC%9E%A5__2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_mxskjh.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760803052/%ED%94%BC%EB%85%B8%ED%82%A4%EC%98%A4%EC%B2%AD%EC%86%8C%EB%85%84%EC%88%98%EB%A0%A8%EC%9B%90_%ED%94%BC%EB%85%B8%ED%82%A4%EC%98%A4_%EC%BA%A0%ED%95%91%EC%9E%A5__1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_urxcxw.jpg",1,exact,
291,태백체험공원,"여름, 사계절","산, 공원","액티비티, 힐링, 교육",연인,정보없음,가능,강원특별자치도 태백시 소도길 9-11,"- 하절기 09:00~18:00<br>
- 동절기 09:30~17:30",37.13351083,128.9723344,강원특별자치도 태백시 소도길 9-11,"태백산국립공원 길목에 위치한 태백체험공원은 구 함태탄광의 실제 탄광사무소 건물을 활용, 폐광지라는 지역적 특색을 살려 조성된 체험시설이다.
현장학습관, 탄광사택촌, 체험 갱도 등의 시설로 구성되어 있으며 석탄 생산에 종사하던 광부들의 일상을 체험해 볼 수 있는 현장 체험 공간이다. 현장학습관에서는 광부들의 실제 근무 모습을 모형과 생생한 음성으로 전시하였으",291,태백체험공원,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760802106/%ED%83%9C%EB%B0%B1%EC%B2%B4%ED%97%98%EA%B3%B5%EC%9B%90_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_r7xmzv.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760802102/%ED%83%9C%EB%B0%B1%EC%B2%B4%ED%97%98%EA%B3%B5%EC%9B%90_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_za3xyz.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760802098/%ED%83%9C%EB%B0%B1%EC%B2%B4%ED%97%98%EA%B3%B5%EC%9B%90_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_cz6gtk.jpg",1,exact,
