name,season,nature,vibe,target,fee,parking,address,open_time,latitude,longitude,full_address,short_description,nature_list,vibe_list,target_list,enhanced_description
사근진해변(사근진해수욕장),여름,"바다, 자연",힐링,가족,정보없음,가능,강원특별자치도 강릉시 해안로604번길 16,상시 개방,37.81276166,128.8988285,강원특별자치도 강릉시 해안로604번길 16,사근진해변사근진해수욕장은는 여름에 특히 아름다워 바다 경관이 뛰어나며 힐링 분위기로 가족에게 추천됩니다,"['바다', '자연']",['힐링'],['가족'],"사근진해변사근진해수욕장은는 여름에 특히 아름다워 바다 경관이 뛰어나며 힐링 분위기로 가족에게 추천됩니다 이곳은 여름에 특히 아름답습니다. 바다, 자연 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 가족에게 추천합니다."
영진해변,여름,바다,"감성, 사진명소, 조용한","가족, 연인, 친구",무료,가능,강원특별자치도 강릉시 연곡면 영진리357-155,상시 개방,37.86955403,128.8449261,강원특별자치도 강릉시 연곡면 영진리357-155,영진해변은는 여름에 특히 아름다워 바다 경관이 뛰어나며 감성 분위기로 가족 연인 친구에게 추천됩니다,['바다'],"['감성', '사진명소', '조용한']","['가족', '연인', '친구']","영진해변은는 여름에 특히 아름다워 바다 경관이 뛰어나며 감성 분위기로 가족 연인 친구에게 추천됩니다 이곳은 여름에 특히 아름답습니다. 바다 경관을 즐길 수 있습니다. 감성, 사진명소, 조용한 분위기로 좋습니다. 가족, 연인, 친구에게 추천합니다."
거진항,사계절,"바다, 산, 자연",힐링,가족,정보없음,있음(소형 약 90대),강원특별자치도 고성군 거진읍 거진항1길 62-3(거진읍) 일대,상시,38.44651275,128.4598152,강원특별자치도 고성군 거진읍 거진항1길 62-3(거진읍) 일대,거진항은는 사계절에 특히 아름다워 바다 경관이 뛰어나며 힐링 분위기로 가족에게 추천됩니다,"['바다', '산', '자연']",['힐링'],['가족'],"거진항은는 사계절에 특히 아름다워 바다 경관이 뛰어나며 힐링 분위기로 가족에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 바다, 산, 자연 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 가족에게 추천합니다."
자작도해변,여름,"바다, 호수",,가족,정보없음,가능,강원특별자치도 고성군 죽왕면 자작도선사길(죽왕면),"매년 하절기 7~8월 <br>
일반해변 06:00~24:00 / 마을관리해변 06:00~22:00",38.30948313,128.5428564,강원특별자치도 고성군 죽왕면 자작도선사길(죽왕면),자작도해변은는 여름에 특히 아름다워 바다 경관이 뛰어나며 모두 분위기로 가족에게 추천됩니다,"['바다', '호수']",[],['가족'],"자작도해변은는 여름에 특히 아름다워 바다 경관이 뛰어나며 모두 분위기로 가족에게 추천됩니다 이곳은 여름에 특히 아름답습니다. 바다, 호수 경관을 즐길 수 있습니다.  가족에게 추천합니다."
법흥계곡,여름,"산, 자연, 호수","역사, 힐링",가족,정보없음,가능,강원특별자치도 영월군 수주면(수주면),,37.31593458,128.2591873,강원특별자치도 영월군 수주면(수주면),법흥계곡은는 여름에 특히 아름다워 산 경관이 뛰어나며 역사 분위기로 가족에게 추천됩니다,"['산', '자연', '호수']","['역사', '힐링']",['가족'],"법흥계곡은는 여름에 특히 아름다워 산 경관이 뛰어나며 역사 분위기로 가족에게 추천됩니다 이곳은 여름에 특히 아름답습니다. 산, 자연, 호수 경관을 즐길 수 있습니다. 역사, 힐링 분위기로 좋습니다. 가족에게 추천합니다."
소양호 유람선,여름,"바다, 자연, 호수",,,정보없음,가능,강원특별자치도 춘천시 북산면 청평리산205-2,※ 이용 시간은 방문 전 전화 문의 요망,37.95807125,127.8139002,강원특별자치도 춘천시 북산면 청평리산205-2,소양호 유람선은는 여름에 특히 아름다워 바다 경관이 뛰어나며 모두 분위기로 모두에게 추천됩니다,"['바다', '자연', '호수']",[],[],"소양호 유람선은는 여름에 특히 아름다워 바다 경관이 뛰어나며 모두 분위기로 모두에게 추천됩니다 이곳은 여름에 특히 아름답습니다. 바다, 자연, 호수 경관을 즐길 수 있습니다."
서강,봄,호수,"사진명소, 역사",,무료,가능,강원특별자치도 영월군 한반도면 옹정리,상시 개방,37.21559236,128.352879,강원특별자치도 영월군 한반도면 옹정리,서강은는 봄에 특히 아름다워 호수 경관이 뛰어나며 사진명소 분위기로 모두에게 추천됩니다,['호수'],"['사진명소', '역사']",[],"서강은는 봄에 특히 아름다워 호수 경관이 뛰어나며 사진명소 분위기로 모두에게 추천됩니다 이곳은 봄에 특히 아름답습니다. 호수 경관을 즐길 수 있습니다. 사진명소, 역사 분위기로 좋습니다."
대관령양떼목장,사계절,"산, 자연","감성, 사진명소, 산책, 액티비티, 힐링","가족, 연인",무료,가능,강원특별자치도 평창군 대관령면 대관령마루길 483-32,"- 11월~12월 09:00~17:00 (매표 마감 16:00)<br>
- 3월, 10월 09:00~17:30 (매표 마감 16:30)<br>
- 4월, 9월 09:00~18:00 (매표 마감 17:00)<br>
- 5월~8월 09:00~18:30 (매표 마감 17:30)",37.68764275,128.7533288,강원특별자치도 평창군 대관령면 대관령마루길 483-32,대관령양떼목장은는 사계절에 특히 아름다워 산 경관이 뛰어나며 감성 분위기로 가족 연인에게 추천됩니다,"['산', '자연']","['감성', '사진명소', '산책', '액티비티', '힐링']","['가족', '연인']","대관령양떼목장은는 사계절에 특히 아름다워 산 경관이 뛰어나며 감성 분위기로 가족 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 산, 자연 경관을 즐길 수 있습니다. 감성, 사진명소, 산책, 액티비티, 힐링 분위기로 좋습니다. 가족, 연인에게 추천합니다."
이승만별장(고성),겨울,호수,"감성, 사진명소, 조용한",연인,무료,가능,강원특별자치도 고성군 이승만별장길 33 이승만별장,"- 하절기 09:00~18:00 (입장마감 17:00)<br>
- 동절기 09:00~17:30 (입장마감 16:30)",38.47088167,128.4363027,강원특별자치도 고성군 이승만별장길 33 이승만별장,이승만별장고성은는 겨울에 특히 아름다워 호수 경관이 뛰어나며 감성 분위기로 연인에게 추천됩니다,['호수'],"['감성', '사진명소', '조용한']",['연인'],"이승만별장고성은는 겨울에 특히 아름다워 호수 경관이 뛰어나며 감성 분위기로 연인에게 추천됩니다 이곳은 겨울에 특히 아름답습니다. 호수 경관을 즐길 수 있습니다. 감성, 사진명소, 조용한 분위기로 좋습니다. 연인에게 추천합니다."
구봉산 전망대 카페거리,겨울,"산, 호수","감성, 사진명소",연인,정보없음,※ 점포별 상이함,강원특별자치도 춘천시 동면 장학리,※ 점포별 상이함,37.89255596,127.7770194,강원특별자치도 춘천시 동면 장학리,구봉산 전망대 카페거리은는 겨울에 특히 아름다워 산 경관이 뛰어나며 감성 분위기로 연인에게 추천됩니다,"['산', '호수']","['감성', '사진명소']",['연인'],"구봉산 전망대 카페거리은는 겨울에 특히 아름다워 산 경관이 뛰어나며 감성 분위기로 연인에게 추천됩니다 이곳은 겨울에 특히 아름답습니다. 산, 호수 경관을 즐길 수 있습니다. 감성, 사진명소 분위기로 좋습니다. 연인에게 추천합니다."
이사부사자공원&그림책 나라,겨울,,"산책, 액티비티","가족, 연인, 친구",무료,가능,강원특별자치도 삼척시 수로부인길 333,"[이사부사자공원]<br />
- 상시 개방<br >
[그림책나라]<br>
- 09:30~18:00<br>
- 입장마감 17:00<br>
※ 휴게시간 12:00~13:00<br>
[물썰매장(7 월~8 월)]<br>
- 10:00~17:50",37.47450581,129.1597155,강원특별자치도 삼척시 수로부인길 333,이사부사자공원그림책 나라은는 겨울에 특히 아름다워 모두 경관이 뛰어나며 산책 분위기로 가족 연인 친구에게 추천됩니다,[],"['산책', '액티비티']","['가족', '연인', '친구']","이사부사자공원그림책 나라은는 겨울에 특히 아름다워 모두 경관이 뛰어나며 산책 분위기로 가족 연인 친구에게 추천됩니다 이곳은 겨울에 특히 아름답습니다.  산책, 액티비티 분위기로 좋습니다. 가족, 연인, 친구에게 추천합니다."
홍천 은행나무숲,가을,"산, 자연, 호수","사진명소, 힐링",친구,무료,가능,강원특별자치도 홍천군 내면 광원리 686-4,10:00~17:00 (1년 중 10월에만 개방),37.83218723,128.4707333,강원특별자치도 홍천군 내면 광원리 686-4,홍천 은행나무숲은는 가을에 특히 아름다워 산 경관이 뛰어나며 사진명소 분위기로 친구에게 추천됩니다,"['산', '자연', '호수']","['사진명소', '힐링']",['친구'],"홍천 은행나무숲은는 가을에 특히 아름다워 산 경관이 뛰어나며 사진명소 분위기로 친구에게 추천됩니다 이곳은 가을에 특히 아름답습니다. 산, 자연, 호수 경관을 즐길 수 있습니다. 사진명소, 힐링 분위기로 좋습니다. 친구에게 추천합니다."
솔바람다리,사계절,"바다, 호수",감성,"가족, 연인",정보없음,가능,강원특별자치도 강릉시 병산동,상시 개방,37.76805119,128.951303,강원특별자치도 강릉시 병산동,솔바람다리은는 사계절에 특히 아름다워 바다 경관이 뛰어나며 감성 분위기로 가족 연인에게 추천됩니다,"['바다', '호수']",['감성'],"['가족', '연인']","솔바람다리은는 사계절에 특히 아름다워 바다 경관이 뛰어나며 감성 분위기로 가족 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 바다, 호수 경관을 즐길 수 있습니다. 감성 분위기로 좋습니다. 가족, 연인에게 추천합니다."
외옹치해변,여름,바다,조용한,,무료,가능,강원특별자치도 속초시 해오름로 83 (대포동),상시 개방,38.18220478,128.6076712,강원특별자치도 속초시 해오름로 83 (대포동),외옹치해변은는 여름에 특히 아름다워 바다 경관이 뛰어나며 조용한 분위기로 모두에게 추천됩니다,['바다'],['조용한'],[],외옹치해변은는 여름에 특히 아름다워 바다 경관이 뛰어나며 조용한 분위기로 모두에게 추천됩니다 이곳은 여름에 특히 아름답습니다. 바다 경관을 즐길 수 있습니다. 조용한 분위기로 좋습니다.
홍천 배바위카누마을,사계절,"산, 호수","사진명소, 산책, 액티비티",가족,무료,가능,강원특별자치도 홍천군 서면 마곡길 153-5(서면),10:00~20:00,37.72533851,127.5852584,강원특별자치도 홍천군 서면 마곡길 153-5(서면),홍천 배바위카누마을은는 사계절에 특히 아름다워 산 경관이 뛰어나며 사진명소 분위기로 가족에게 추천됩니다,"['산', '호수']","['사진명소', '산책', '액티비티']",['가족'],"홍천 배바위카누마을은는 사계절에 특히 아름다워 산 경관이 뛰어나며 사진명소 분위기로 가족에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 산, 호수 경관을 즐길 수 있습니다. 사진명소, 산책, 액티비티 분위기로 좋습니다. 가족에게 추천합니다."
강릉 솔향수목원,봄,"산, 자연, 호수","산책, 힐링",가족,무료,가능,강원특별자치도 강릉시 구정면 수목원길 156,"[주간]<br>
- 하절기(3~10월) 09:00~18:00<br>
- 동절기(11~2월) 09:00~17:00<br>
[야간]<br>
- 하절기(3~10월) 20:00~23:00<br>
- 동절기(11~2월) 18:00~22:00<br>
※ 1시간 전까지 입장<br>
※ 하절기의 경우 야간개장 시 18시에 입장 마감 후 20시에 재개방<br>
※ 야간개장 시 일부코스만을 운영",37.69791589,128.861741,강원특별자치도 강릉시 구정면 수목원길 156,강릉 솔향수목원은는 봄에 특히 아름다워 산 경관이 뛰어나며 산책 분위기로 가족에게 추천됩니다,"['산', '자연', '호수']","['산책', '힐링']",['가족'],"강릉 솔향수목원은는 봄에 특히 아름다워 산 경관이 뛰어나며 산책 분위기로 가족에게 추천됩니다 이곳은 봄에 특히 아름답습니다. 산, 자연, 호수 경관을 즐길 수 있습니다. 산책, 힐링 분위기로 좋습니다. 가족에게 추천합니다."
자규루 및 관풍헌,사계절,"산, 호수",,,무료,가능,강원특별자치도 영월군 영월읍 중앙로 61,상시 개방,37.1836427,128.4705055,강원특별자치도 영월군 영월읍 중앙로 61,자규루 및 관풍헌은는 사계절에 특히 아름다워 산 경관이 뛰어나며 모두 분위기로 모두에게 추천됩니다,"['산', '호수']",[],[],"자규루 및 관풍헌은는 사계절에 특히 아름다워 산 경관이 뛰어나며 모두 분위기로 모두에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 산, 호수 경관을 즐길 수 있습니다."
